,name,location,type,adname,address,X,Y
2019,利诚工艺厂,"116.803754,23.440930",gongchang,澄海区,莱美工业区长隆毛织一幢二楼,116.803754,23.44093
2020,澄海区状元娃玩具厂,"116.780469,23.475585",gongchang,澄海区,凤翔街道东湖工业区东超大厦7楼,116.780469,23.475585
2021,格美裕气泡袋,"116.742060,23.495366",gongchang,澄海区,祥西一巷,116.74206,23.495366
2022,澄信吸塑厂,"116.811413,23.426873",gongchang,澄海区,凤翔街道坝头洲畔幼儿园对面20米,116.811413,23.426873
2023,佳盾电子厂,"116.755382,23.460668",gongchang,澄海区,玉亭路骑光工业楼佳盾电子厂,116.755382,23.460668
2024,兴晟模具厂,"116.797491,23.462446",gongchang,澄海区,莲菏路北七巷3号,116.797491,23.462446
2025,达尔意玩具厂,"116.770350,23.484361",gongchang,澄海区,广益街道中山北路老桥头食杂品仓库,116.77035,23.484361
2026,杭州长命电池厂,"116.771228,23.484234",gongchang,澄海区,老三桥碧桂园5幢24号,116.771228,23.484234
2027,金禾玩具,"116.778484,23.468141",gongchang,澄海区,凤翔街道东湖青春园路19号,116.778484,23.468141
2028,奇志玩具厂,"116.791294,23.456702",gongchang,澄海区,信发路联成自编八号四楼,116.791294,23.456702
2029,豪源祥毛织厂,"116.754239,23.460044",gongchang,澄海区,泰安路与澄华路交叉路口往北约100米(泰源楼北侧),116.754239,23.460044
2030,铁鑫五金加工厂,"116.788460,23.462204",gongchang,澄海区,凤翔街道信宁后张路7号永宁巷交叉口往东50米,116.78846,23.462204
2031,裕鼎毛织,"116.741382,23.469885",gongchang,澄海区,玉亭路西三巷8号,116.741382,23.469885
2032,乐迪玩具,"116.748847,23.486206",gongchang,澄海区,龙田顶宫路西八横巷2号2楼,116.748847,23.486206
2033,汇隆毛织厂,"116.749814,23.497483",gongchang,澄海区,陇后内片一巷8号,116.749814,23.497483
2034,铭佳玩具厂,"116.749853,23.497424",gongchang,澄海区,广益街道龙坑居委陇后内片1巷10号,116.749853,23.497424
2035,勇龙精密牙箱厂,"116.779560,23.448632",gongchang,澄海区,莱美路附近,116.77956,23.448632
2036,雅涵毛纺织工艺厂,"116.716716,23.507957",gongchang,澄海区,上华镇菊池村菊馨中路南4巷1号,116.716716,23.507957
2037,陈翔玩具,"116.775072,23.474205",gongchang,澄海区,广益街道埔美振兴路新区16巷19号,116.775072,23.474205
2038,友谊模具,"116.745991,23.468770",gongchang,澄海区,澄华街道文冠路,116.745991,23.46877
2039,宝彤玩具,"116.732031,23.475206",gongchang,澄海区,澄海工业区西侧,116.732031,23.475206
2040,峰泽信制品厂,"116.758776,23.494876",gongchang,澄海区,登峰路华东路段,116.758776,23.494876
2041,锋速玩具厂,"116.757249,23.458700",gongchang,澄海区,永安路1号之2,116.757249,23.4587
2042,文盛实业第二车间,"116.780202,23.471807",gongchang,澄海区,外环北路6巷一号,116.780202,23.471807
2043,树嵘吸塑厂,"116.769658,23.472833",gongchang,澄海区,宁川北路与巷口堤交叉口西约80米,116.769658,23.472833
2044,恒凯玩具厂,"116.758282,23.500435",gongchang,澄海区,广益街道北陇华东路南砂堆,116.758282,23.500435
2045,赤盈印刷厂,"116.828872,23.435450",gongchang,澄海区,凤翔街道涂池村文安路南横南8巷9号,116.828872,23.43545
2046,澄海亿佳玩具厂,"116.783521,23.445316",gongchang,澄海区,S336(莱美路),116.783521,23.445316
2047,权青玩具厂,"116.780488,23.463811",gongchang,澄海区,仁泰路1号,116.780488,23.463811
2048,明达成橡胶材料制品厂,"116.783645,23.461154",gongchang,澄海区,凤翔街道仙居侨路西2号,116.783645,23.461154
2049,锦丹玩具厂,"116.777832,23.490917",gongchang,澄海区,莲下镇老国道西二路3号,116.777832,23.490917
2050,澄海区邦远玩具厂,"116.773093,23.473667",gongchang,澄海区,埔美美新路14号34号一大门,116.773093,23.473667
2051,柏辉玩具厂,"116.782231,23.444457",gongchang,澄海区,莱美路协和工业园,116.782231,23.444457
2052,诚信EVA制品厂,"116.762019,23.497826",gongchang,澄海区,广益街道内陇村西片区,116.762019,23.497826
2053,砂都玩具厂,"116.773461,23.472320",gongchang,澄海区,美兴直路1号,116.773461,23.47232
2054,雅岚玩具厂,"116.782852,23.488075",gongchang,澄海区,S231(莲凤路),116.782852,23.488075
2055,飞林玩具厂,"116.787890,23.483426",gongchang,澄海区,镀亭工业区,116.78789,23.483426
2056,竣新塑料加工厂,"116.765577,23.485307",gongchang,澄海区,广益街道华富华新园47幢5号,116.765577,23.485307
2057,广彤玩具厂,"116.758845,23.501308",gongchang,澄海区,广益街道北陇桂华路16号,116.758845,23.501308
2058,瀚星玩具厂,"116.787028,23.484664",gongchang,澄海区,南强路14号,116.787028,23.484664
2059,美宜居衣柜厨柜厂,"116.789571,23.483841",gongchang,澄海区,连南路下镇客运站南侧约22,116.789571,23.483841
2060,双华牙箱厂(玩具配件),"116.810979,23.465573",gongchang,澄海区,莲下镇南湾村红旗路,116.810979,23.465573
2061,正峰玩具厂,"116.754317,23.492646",gongchang,澄海区,登峰路与怀汉路交叉口东北约220米,116.754317,23.492646
2062,澄海县奥迪塑胶玩具厂,"116.762449,23.46201",gongchang,澄海区,西门企溪工业区3幢2,116.762449,23.46201
2063,佳晨玩具厂,"116.777647,23.492836",gongchang,澄海区,园林二路13号,116.777647,23.492836
2064,澄海华兴电子厂,"116.793935,23.483987",gongchang,澄海区,南成路洲东五金东侧约140米,116.793935,23.483987
2065,亮亮纸箱厂,"116.814250,23.465750",gongchang,澄海区,凤南路与南北路交叉口南500米,116.81425,23.46575
2066,俊业纸制品加工厂,"116.764226,23.500555",gongchang,澄海区,广益街道北陇莲河西路,116.764226,23.500555
2067,新致美玩具厂,"116.765010,23.498919",gongchang,澄海区,,116.76501,23.498919
2068,汕头市澄海区玩具厂,"116.800925,23.478669",gongchang,澄海区,莲下镇南成路工业区,116.800925,23.478669
2069,晨星玩具厂,"116.757883,23.503493",gongchang,澄海区,湖东路4,116.757883,23.503493
2070,辰迪塑胶玩具厂,"116.776716,23.494998",gongchang,澄海区,莲下镇莲凤西路东宇电器2楼,116.776716,23.494998
2071,澄海抖乐玩具厂,"116.741336,23.478072",gongchang,澄海区,广益街道沙港路9横巷4号,116.741336,23.478072
2072,重博鸿玩具厂,"116.793824,23.484041",gongchang,澄海区,莲下镇陈厝洲工素祖园5路,116.793824,23.484041
2073,洛儿乐玩具厂,"116.787154,23.447841",gongchang,澄海区,凤新二路万田检测中心正对面,116.787154,23.447841
2074,毛织加工厂,"116.817405,23.406128",gongchang,澄海区,中阳大道辅路与梅峰路交叉口西360米,116.817405,23.406128
2075,诺贝妮玩具厂,"116.749116,23.496951",gongchang,澄海区,广益街道龙坑社区大洋工业区26号,116.749116,23.496951
2076,华鑫宝玩具厂,"116.821842,23.434482",gongchang,澄海区,莱芜中学西南110米(S336北),116.821842,23.434482
2077,鸿润纸箱厂,"116.749685,23.474831",gongchang,澄海区,玉南路5横1座,116.749685,23.474831
2078,永诚玩具厂,"116.797271,23.482656",gongchang,澄海区,莲下镇陈厝洲村自留地,116.797271,23.482656
2079,锴达吸塑厂,"116.837112,23.443686",gongchang,澄海区,坝头百二乡,116.837112,23.443686
2080,万天顺玩具厂,"116.740599,23.478165",gongchang,澄海区,丰迪·尚景康城东区,116.740599,23.478165
2081,润源玩具,"116.814551,23.471679",gongchang,澄海区,莲下镇南湾村后铺,116.814551,23.471679
2082,博嵘航模玩具厂,"116.792357,23.488134",gongchang,澄海区,莲下镇莲东路新寮路段,116.792357,23.488134
2083,盛帆玩具,"116.764840,23.486075",gongchang,澄海区,广益街道华富华新园41栋二号,116.76484,23.486075
2084,沛群制袋厂,"116.817701,23.469265",gongchang,澄海区,莲下镇海后村环南路西,116.817701,23.469265
2085,澄海钟总模具厂,"116.741212,23.479152",gongchang,澄海区,南田路与玉南路交叉口南120米,116.741212,23.479152
2086,胜博玩具厂,"116.807570,23.463688",gongchang,澄海区,莲下南湾红旗八片,116.80757,23.463688
2087,彬锜玩具厂,"116.790495,23.492069",gongchang,澄海区,兴业一路,116.790495,23.492069
2088,展育玩具厂,"116.748446,23.476742",gongchang,澄海区,广东省汕头市澄海区龙田玉南路中段,116.748446,23.476742
2089,创新玩具厂,"116.761378,23.499546",gongchang,澄海区,广益街道北陇工业区,116.761378,23.499546
2090,汕头市颜锋塑胶玩具厂,"116.759118,23.461182",gongchang,澄海区,澄华街道华泰7路,116.759118,23.461182
2091,摩比电子厂,"116.780332,23.487594",gongchang,澄海区,莲下镇槐南村莲鸿路槐南段,116.780332,23.487594
2092,艺欣玩具,"116.765200,23.495279",gongchang,澄海区,广益内陇前坪片,116.7652,23.495279
2093,加贝宝玩具厂,"116.775942,23.503876",gongchang,澄海区,莲下镇许厝村工业区南侧第二横路2号,116.775942,23.503876
2094,澄海飞宇玩具厂,"116.787486,23.455897",gongchang,澄海区,凤新一路凤新幼儿园东北侧约210米,116.787486,23.455897
2095,震顺玩具厂,"116.797401,23.491198",gongchang,澄海区,东兴一路花花幼儿园南侧约70米,116.797401,23.491198
2096,协礼服装毛织厂,"116.734034,23.465741",gongchang,澄海区,澄华上窖外洋工业区二横3栋,116.734034,23.465741
2097,阿毅毛织厂,"116.720922,23.490746",gongchang,澄海区,X051(澄海公路),116.720922,23.490746
2098,鼎信金属制品有限公司,"116.792256,23.444773",gongchang,澄海区,莱美路北,116.792256,23.444773
2099,享威玩具,"116.747939,23.459990",gongchang,澄海区,广东省汕头市澄海区澄华街道下窖五里亭南横9巷1号,116.747939,23.45999
2100,南基纸箱厂,"116.789211,23.453301",gongchang,澄海区,凤翔街道湖兴八路东16号,116.789211,23.453301
2101,骏马玩具厂,"116.759637,23.474407",gongchang,澄海区,阜安路四巷8号2楼,116.759637,23.474407
2102,新扬光玩具厂,"116.728984,23.468613",gongchang,澄海区,上窖长发路西园2巷14号,116.728984,23.468613
2103,莲建玩具厂,"116.802312,23.490551",gongchang,澄海区,,116.802312,23.490551
2104,鸿增玩具厂,"116.782559,23.451723",gongchang,澄海区,宜博幼儿园东北,116.782559,23.451723
2105,亿鑫日用塑料厂,"116.769498,23.452213",gongchang,澄海区,北旱工业区三巷一号,116.769498,23.452213
2106,露娜玩具厂,"116.819710,23.476070",gongchang,澄海区,莲下镇海后内陇工业区,116.81971,23.47607
2107,广艺盛玩具厂,"116.742178,23.485041",gongchang,澄海区,龙仙路,116.742178,23.485041
2108,乐取玩具厂,"116.754968,23.482226",gongchang,澄海区,龙峰路东五横5号,116.754968,23.482226
2109,KONG BRICK积木梦工厂,"116.747996,23.485712",gongchang,澄海区,龙峰路西三横巷11号,116.747996,23.485712
2110,恒星玩具厂,"116.748113,23.484443",gongchang,澄海区,广益街道龙田灰提路启望幼儿园恒星玩具厂,116.748113,23.484443
2111,航号纸箱厂,"116.779069,23.509667",gongchang,澄海区,莲兴路澄海永新小学西畔分教点西侧约250米,116.779069,23.509667
2112,乐丰玩具厂,"116.774595,23.508909",gongchang,澄海区,231省道与莲上工业大道交叉口南120米,116.774595,23.508909
2113,萌雅玩具厂,"116.787147,23.499625",gongchang,澄海区,永合路与风围脚路交叉口东南约200米,116.787147,23.499625
2114,长盛吹塑,"116.767195,23.470791",gongchang,澄海区,广益街道夜市一条街新中医院旁,116.767195,23.470791
2115,派佳玩具厂,"116.813954,23.486982",gongchang,澄海区,莲凤路与汕北大道辅路交叉口东340米,116.813954,23.486982
2116,澄海区三腾纸品厂,"116.760071,23.518842",gongchang,澄海区,莲下镇东前溪村村道,116.760071,23.518842
2117,中轴玩具,"116.780272,23.467581",gongchang,澄海区,广东省汕头市澄海区东湖工业大道一横2号,116.780272,23.467581
2118,凤信饰品工艺厂,"116.791744,23.458196",gongchang,澄海区,广东省汕头市澄海区凤翔街道信宁乡信兴四马路6号,116.791744,23.458196
2119,贝谊鸟玩具厂,"116.823048,23.422045",gongchang,澄海区,岭海路坝头中心小学南侧约160米,116.823048,23.422045
2120,全丰玩具厂,"116.774587,23.508910",gongchang,澄海区,231省道与莲上工业大道交叉口南140米,116.774587,23.50891
2121,澄海市成记塑胶玩具厂,"116.770271,23.471757",gongchang,澄海区,同益路与直二路交叉口东南100米,116.770271,23.471757
2122,宏廷玩具厂,"116.743631,23.478231",gongchang,澄海区,广益街道龙田新郊路西4横巷9号,116.743631,23.478231
2123,洋达玩具,"116.729471,23.529885",gongchang,澄海区,上华镇华东路东林美尖尾片,116.729471,23.529885
2124,顺鑫玩具厂,"116.786035,23.463115",gongchang,澄海区,凤翔街道外埔社区关脚巷小蔡烟茶酒对面,116.786035,23.463115
2125,永峯玩具厂,"116.779704,23.509119",gongchang,澄海区,莲兴路澄海永新小学西畔分教点西南侧约200米,116.779704,23.509119
2126,小目标CNC,"116.793680,23.454099",gongchang,澄海区,万头猪场8巷3号,116.79368,23.454099
2127,蓬达玩具厂,"116.801098,23.479237",gongchang,澄海区,莲下镇南成路,116.801098,23.479237
2128,淇美玩具厂,"116.804603,23.493844",gongchang,澄海区,建阳村大海门三片六路,116.804603,23.493844
2129,鸿程印刷厂,"116.731739,23.487126",gongchang,澄海区,上华镇湖心高速路口旁,116.731739,23.487126
2130,全金玩具厂,"116.815811,23.485086",gongchang,澄海区,S231(莲凤路),116.815811,23.485086
2131,百大模钢实业有限公司,"116.818351,23.426007",gongchang,澄海区,凤翔街道头份社区路南侧老渔池底,116.818351,23.426007
2132,嘉源电子厂,"116.792554,23.457324",gongchang,澄海区,信宁乡信兴五马路10号,116.792554,23.457324
2133,亿艺玩具厂,"116.732974,23.468661",gongchang,澄海区,澄华街道新佳东园7路17号,116.732974,23.468661
2134,德旭纸箱厂,"116.806435,23.442239",gongchang,澄海区,莱美工业区兴业北路光辉印务西边隔壁,116.806435,23.442239
2135,汇雅电子厂,"116.792144,23.458444",gongchang,澄海区,凤翔街道信兴四马路5号,116.792144,23.458444
2136,泷博纸袋厂,"116.806388,23.494390",gongchang,澄海区,建阳大海门四片八路,116.806388,23.49439
2137,嘉乐轩玩具厂,"116.820327,23.421516",gongchang,澄海区,凤翔街道头份四片新区,116.820327,23.421516
2138,嘉兴隆工艺厂,"116.763444,23.519680",gongchang,澄海区,莲下镇东前溪工业区,116.763444,23.51968
2139,胖糕科教玩具厂,"116.799040,23.501498",gongchang,澄海区,莲下镇槐东村东兴园1路58号,116.79904,23.501498
2140,小蚂蚁玩具厂,"116.734322,23.473696",gongchang,澄海区,文华南路奥飞仓库,116.734322,23.473696
2141,来聚兴玩具厂,"116.753379,23.484774",gongchang,澄海区,龙田工业区,116.753379,23.484774
2142,铭宇模具,"116.773995,23.476142",gongchang,澄海区,美新区27巷13号,116.773995,23.476142
2143,腾速玩具厂,"116.794744,23.506594",gongchang,澄海区,莲下镇槐泽东瓜湖工业区中路23号,116.794744,23.506594
2144,稳泰玩具厂,"116.786098,23.511056",gongchang,澄海区,莲上镇兰苑乡圆陇池,116.786098,23.511056
2145,合瑞诚玩具厂,"116.817156,23.473449",gongchang,澄海区,莲下镇海后村西宁路西11巷,116.817156,23.473449
2146,桐乐瑞玩具厂,"116.795921,23.504657",gongchang,澄海区,莲下镇槐泽村东瓜湖工业区3路7号,116.795921,23.504657
2147,今日玩具厂,"116.736737,23.495399",gongchang,澄海区,上坑祥西工业区四片之二,116.736737,23.495399
2148,鸿升玩具厂,"116.798597,23.482882",gongchang,澄海区,莲下镇陈厝村南成路,116.798597,23.482882
2149,新捷模具厂,"116.742210,23.471660",gongchang,澄海区,澄华街道下窑怀汉路西1片区15号楼,116.74221,23.47166
2150,晨锋玩具厂,"116.804490,23.501165",gongchang,澄海区,堤内片四巷,116.80449,23.501165
2151,亮亮玩具厂,"116.796812,23.507227",gongchang,澄海区,水电顶工业区中路4号,116.796812,23.507227
2152,鸿隆塑料玩具厂,"116.779868,23.474946",gongchang,澄海区,关兴路13号,116.779868,23.474946
2153,汕头群翊夹芯板厂,"116.827237,23.482206",gongchang,澄海区,莲下镇北村工业区,116.827237,23.482206
2154,君贝乐玩具厂,"116.799374,23.458748",gongchang,澄海区,凤翔街道外埔中心路北15巷3号,116.799374,23.458748
2155,聪萌玩具厂,"116.777896,23.477265",gongchang,澄海区,广益街道美城路3号11楼,116.777896,23.477265
2156,伟嘉达玩具,"116.753075,23.528792",gongchang,澄海区,莲下镇程洋冈乡,116.753075,23.528792
2157,小不点玩具厂,"116.724087,23.534246",gongchang,澄海区,上华镇陇尾村工业区,116.724087,23.534246
2158,通达砖厂,"116.818361,23.492972",gongchang,澄海区,莲下机耕道,116.818361,23.492972
2159,悦纳谷玩具科技工厂,"116.760594,23.484085",gongchang,澄海区,广益街道华富华春园90幢,116.760594,23.484085
2160,168玩具厂,"116.795716,23.437246",gongchang,澄海区,蓬江东路东100米,116.795716,23.437246
2161,嘉哲玩具厂,"116.795570,23.494634",gongchang,澄海区,莲下镇面前湖10巷2号,116.79557,23.494634
2162,汕头市奇丰弹簧厂,"116.819727,23.438890",gongchang,澄海区,凤翔街道涂地村下东塭片区荣冠路南侧,116.819727,23.43889
2163,海弘发玩具厂,"116.781916,23.471332",gongchang,澄海区,工业大道一横与义宇路交叉路口往东北约110米,116.781916,23.471332
2164,烨烽玩具,"116.816519,23.438881",gongchang,澄海区,凤翔街道坝头金鸿公路东,116.816519,23.438881
2165,广智玩具厂,"116.793493,23.488666",gongchang,澄海区,莲东一路凯桐黄金幼儿园西北侧约200米,116.793493,23.488666
2166,希业玩具厂,"116.796623,23.510907",gongchang,澄海区,莲上镇竹林村李厝湖,116.796623,23.510907
2167,澄海飞区扬玩具,"116.764949,23.485882",gongchang,澄海区,华富华新园,116.764949,23.485882
2168,大三元,"116.788349,23.468503",gongchang,澄海区,凤翔街道东湖社区红厝洲工业区,116.788349,23.468503
2169,森野五金制品有限公司,"116.780870,23.449574",gongchang,澄海区,港口凤新一路10巷5横4号,116.78087,23.449574
2170,恒发玩具厂(草池三横),"116.750584,23.489094",gongchang,澄海区,登峰路仁济骨科后面,116.750584,23.489094
2171,海王玩具厂,"116.775805,23.478656",gongchang,澄海区,埔美新乡新德路,116.775805,23.478656
2172,新兴塑料厂,"116.751716,23.475681",gongchang,澄海区,安庆路乐天幼儿园西侧约30米,116.751716,23.475681
2173,恒达激光布料加工厂,"116.766631,23.525558",gongchang,澄海区,莲下镇管陇村北洋树下3号,116.766631,23.525558
2174,鑫旺电子,"116.777957,23.475099",gongchang,澄海区,埔美美新区20巷一号三楼,116.777957,23.475099
2175,雅嘉宝玩具厂,"116.816542,23.473492",gongchang,澄海区,莲下镇海后村西宁路西,116.816542,23.473492
2176,永乐五金玩具厂,"116.759070,23.491543",gongchang,澄海区,615乡道,116.75907,23.491543
2177,平安顺纸业外仓,"116.781269,23.522833",gongchang,澄海区,莲茂路路尾,116.781269,23.522833
2178,盛盈玩具(雄城玩具),"116.751981,23.474543",gongchang,澄海区,玉潭路21号附近,116.751981,23.474543
2179,荣森玩具厂,"116.772827,23.474816",gongchang,澄海区,振兴路埔美工业区5楼荣森玩具,116.772827,23.474816
2180,广邦塑胶玩具厂,"116.816176,23.486436",gongchang,澄海区,701乡道,116.816176,23.486436
2181,东奥玩具厂,"116.760072,23.520503",gongchang,澄海区,莲下镇安澄公路两镇中学旁,116.760072,23.520503
2182,雅泰霖,"116.758094,23.535004",gongchang,澄海区,莲下镇窖西村窖新路,116.758094,23.535004
2183,沃趣玩具厂,"116.772780,23.507973",gongchang,澄海区,莲上工业大道,116.77278,23.507973
2184,新雁玩具厂,"116.746420,23.475215",gongchang,澄海区,龙田乡怀汉路田中片十横巷12号,116.74642,23.475215
2185,澄海市玩具总厂,"116.779445,23.461866",gongchang,澄海区,蓬岭路电信大楼附楼2楼,116.779445,23.461866
2186,奇旺玩具商行,"116.722737,23.530914",gongchang,澄海区,夏岛路41号,116.722737,23.530914
2187,德普移印厂,"116.787027,23.479915",gongchang,澄海区,莲下镇渡亭村三十年自留地十八落,116.787027,23.479915
2188,鸿昇玩具厂,"116.772335,23.507654",gongchang,澄海区,槐东兴园二路,116.772335,23.507654
2189,和瑞玩具厂,"116.749134,23.473604",gongchang,澄海区,德政路全盛楼5楼,116.749134,23.473604
2190,荣升注塑厂,"116.793405,23.504431",gongchang,澄海区,永合路1号,116.793405,23.504431
2191,汕头群翊钢门厂,"116.819942,23.475127",gongchang,澄海区,莲下镇湾头海后村工业区,116.819942,23.475127
2192,启钻玩具厂,"116.780429,23.487990",gongchang,澄海区,莲鸿路韩景雅居-二期东南侧约200米,116.780429,23.48799
2193,汕沪电缆厂,"116.757858,23.537564",gongchang,澄海区,莲下镇窖西村,116.757858,23.537564
2194,新双润玩具厂,"116.745058,23.477825",gongchang,澄海区,X051(澄江路),116.745058,23.477825
2195,乐大玩具厂,"116.775447,23.480608",gongchang,澄海区,新乡新兴路13号,116.775447,23.480608
2196,艺鸿印花厂,"116.780711,23.485428",gongchang,澄海区,建阳村海南岛工业区,116.780711,23.485428
2197,志成毛织厂,"116.820393,23.420919",gongchang,澄海区,凤翔街道坝头镇头份村三围市场,116.820393,23.420919
2198,莲东三路楷杰玩具厂,"116.795784,23.475633",gongchang,澄海区,莲南路,116.795784,23.475633
2199,哥斯拉玩具厂,"116.715267,23.507156",gongchang,澄海区,上华镇菊池材罗呸片168号,116.715267,23.507156
2200,宁川仓库,"116.768306,23.489705",gongchang,澄海区,宁川北路尾,116.768306,23.489705
2201,嘉乐宇玩具厂,"116.808723,23.485342",gongchang,澄海区,汕北大道文博小学东南侧约240米,116.808723,23.485342
2202,广鸿达纸箱厂,"116.782680,23.512582",gongchang,澄海区,莲发路与莲上工业大道交叉口东南160米,116.78268,23.512582
2203,鸿乐车床加工厂,"116.810896,23.486349",gongchang,澄海区,莲下镇北湾乡穿河涵片区,116.810896,23.486349
2204,跃澄玩具,"116.803606,23.494267",gongchang,澄海区,莲下建阳村大海门3片6路,116.803606,23.494267
2205,浩顺源玩具厂,"116.804046,23.441688",gongchang,澄海区,海升路莱美工业区自然美化妆品楼上9楼,116.804046,23.441688
2206,申源达吹塑配件厂,"116.754572,23.478615",gongchang,澄海区,玉潭路与澄江路交叉口东北180米,116.754572,23.478615
2207,携业玩具实业有限公司,"116.738211,23.482960",gongchang,澄海区,广头工业区,116.738211,23.48296
2208,晨琪玩具厂,"116.792789,23.482077",gongchang,澄海区,莲下镇蔡寮工业区海麻沟6路,116.792789,23.482077
2209,阿聪弹簧厂,"116.782156,23.484381",gongchang,澄海区,建阳乡海南岛,116.782156,23.484381
2210,精诚吸塑厂,"116.780666,23.485395",gongchang,澄海区,"莲下镇,建阳大埔尾工业区",116.780666,23.485395
2211,君发玩具厂,"116.739780,23.479880",gongchang,澄海区,玉南路龙翔瑞居西侧约260米,116.73978,23.47988
2212,隆尚辉玩具厂,"116.824056,23.441008",gongchang,澄海区,涂池小学北侧约270米,116.824056,23.441008
2213,奥新杰玩具厂,"116.827398,23.442860",gongchang,澄海区,凤翔街道涂池村新区上东塭区,116.827398,23.44286
2214,德信模钢厂,"116.785876,23.451865",gongchang,澄海区,风翔街道风新一路东,116.785876,23.451865
2215,乐民玩具厂,"116.757463,23.504214",gongchang,澄海区,广益街道官湖居委会乐民玩具厂,116.757463,23.504214
2216,金鸿翔纸品厂,"116.816455,23.485672",gongchang,澄海区,莲下镇北湾村后沥港工业区,116.816455,23.485672
2217,中杰玩具厂,"116.758876,23.499813",gongchang,澄海区,广益街道华东公路北陇路段西侧,116.758876,23.499813
2218,天锐玩具车轮厂,"116.767760,23.516399",gongchang,澄海区,莲下镇安澄公路荆山顶工业区,116.76776,23.516399
2219,三三七玩具厂,"116.750812,23.503198",gongchang,澄海区,广益街道官湖工业区23号,116.750812,23.503198
2220,南炀玩具,"116.791854,23.533101",gongchang,澄海区,报福庵路与新灵路交叉口西340米,116.791854,23.533101
2221,锦扬毛织厂,"116.711920,23.516672",gongchang,澄海区,,116.71192,23.516672
2222,梦行玩具厂,"116.785129,23.488176",gongchang,澄海区,文明路159号,116.785129,23.488176
2223,维辉纸品厂,"116.741033,23.483193",gongchang,澄海区,X051(澄江路),116.741033,23.483193
2224,冠汇印刷厂,"116.787655,23.519308",gongchang,澄海区,莲上镇上巷村恒德玩具厂往后70米,116.787655,23.519308
2225,宏乐玩具厂,"116.743636,23.478234",gongchang,澄海区,X051(澄江路),116.743636,23.478234
2226,盛枫源玩具厂,"116.790303,23.483057",gongchang,澄海区,莲下镇蔡寮村大湖片莲南路边,116.790303,23.483057
2227,汉达塑胶玩具厂,"116.786979,23.453008",gongchang,澄海区,凤新一路与田兴七路交叉口东南200米,116.786979,23.453008
2228,老高玩具厂,"116.796566,23.504771",gongchang,澄海区,莲下镇槐泽村东瓜湖工业区二路16号,116.796566,23.504771
2229,文冠合金玩具厂,"116.778710,23.492777",gongchang,澄海区,园林一路3号,116.77871,23.492777
2230,汕头市宇扬玩具厂,"116.753797,23.483119",gongchang,澄海区,广东省汕头市澄海区龙峰路恒奇玩具隔壁,116.753797,23.483119
2231,汕头南盛峰毛织厂,"116.743259,23.484794",gongchang,澄海区,澄海正广益街道龙田龙仙路大路西一横16号,116.743259,23.484794
2232,德艺玩具厂,"116.789604,23.485450",gongchang,澄海区,财发路23号,116.789604,23.48545
2233,宏海未来,"116.783553,23.521233",gongchang,澄海区,上巷村龙潭工业区,116.783553,23.521233
2234,铭鼎玩具厂,"116.808089,23.473874",gongchang,澄海区,南成路东湾幼儿园西南侧约120米,116.808089,23.473874
2235,乙楷玩具有限公司,"116.795595,23.485006",gongchang,澄海区,莲下镇陈厝洲洲东工业区,116.795595,23.485006
2236,鑫泰玩具厂,"116.724717,23.487608",gongchang,澄海区,X051(澄海公路),116.724717,23.487608
2237,旭旭食品厂,"116.719658,23.539633",gongchang,澄海区,上华镇横陇村迎春路,116.719658,23.539633
2238,乐象玩具厂,"116.797087,23.507953",gongchang,澄海区,育德路牛路尾六巷西4号,116.797087,23.507953
2239,松记纸类制品厂,"116.781014,23.488948",gongchang,澄海区,莲下镇槐南工业区,116.781014,23.488948
2240,满帆玩具厂,"116.811610,23.470580",gongchang,澄海区,莲下湾头内园片,116.81161,23.47058
2241,环博牙箱厂,"116.797542,23.461795",gongchang,澄海区,外埔莲河路8巷9号,116.797542,23.461795
2242,汕头重生五金加工厂,"116.760114,23.535010",gongchang,澄海区,,116.760114,23.53501
2243,旺集工艺厂,"116.761159,23.556007",gongchang,澄海区,隆都镇后沟村大巷路6号,116.761159,23.556007
2244,启业星玩具厂,"116.762110,23.500088",gongchang,澄海区,北陇集贸市场东南侧约220米,116.76211,23.500088
2245,联盛隆制袋厂,"116.775742,23.498375",gongchang,澄海区,沙田北路27号,116.775742,23.498375
2246,琪乐玩具厂,"116.780154,23.469960",gongchang,澄海区,东湖工业大道西十二巷3号,116.780154,23.46996
2247,华龙纸箱厂,"116.809076,23.478785",gongchang,澄海区,701乡道旁边,116.809076,23.478785
2248,中品木制艺品厂,"116.751935,23.556191",gongchang,澄海区,隆都东沟村,116.751935,23.556191
2249,山丘玩具厂,"116.798666,23.510450",gongchang,澄海区,竹林乡虎蓝路5号,116.798666,23.51045
2250,益民洗涤用品厂,"116.788407,23.543003",gongchang,澄海区,溪南镇仙门村大宫后,116.788407,23.543003
2251,新启骏玩具厂,"116.779612,23.468302",gongchang,澄海区,青园路澄海北秀中学东南侧约190米,116.779612,23.468302
2252,凯奥纸箱包装厂,"116.799034,23.483587",gongchang,澄海区,汕头市澄海区莲下镇陈厝洲南成路,116.799034,23.483587
2253,金钱虎玩具厂,"116.774086,23.478102",gongchang,澄海区,广益街道埔美新乡美阳工业区46号,116.774086,23.478102
2254,星恩玩具厂,"116.767697,23.526945",gongchang,澄海区,莲下镇管陇村,116.767697,23.526945
