ID,name,location,type,adname,address,X,Y
1884,澄海区莲下酿酒副食厂,"116.791941,23.495040",公司企业;工厂;工厂,澄海区,莲下镇槐东东兴园一路中段,116.791941,23.49504
1885,大嘉毛织厂,"116.733281,23.468073",公司企业;工厂;工厂,澄海区,上窖工业区新嘉东园六路15号,116.733281,23.468073
1886,万盛粮食加工厂,"116.781299,23.503197",公司企业;工厂;工厂,澄海区,福昆线南洋工业城南侧约80米,116.781299,23.503197
1887,长发纸品厂,"116.796983,23.476102",公司企业;工厂;工厂,澄海区,莲南路南湾工业区,116.796983,23.476102
1888,嘉信玩具厂,"116.793363,23.458286",公司企业;工厂;工厂,澄海区,信宁信兴五马路,116.793363,23.458286
1889,鑫万玩具,"116.76681,23.518516",公司企业;工厂;工厂,澄海区,莲下镇云二村溪坪工业区,116.76681,23.518516
1890,柏特玩具厂,"116.797390,23.457943",公司企业;工厂;工厂,澄海区,信东路东煌商务创意大厦东侧约270米,116.79739,23.457943
1891,竹海金澜玩具厂,"116.757229,23.462227",公司企业;工厂;工厂,澄海区,中泰七路7号,116.757229,23.462227
1892,国雨玩具厂,"116.786762,23.453739",公司企业;工厂;工厂,澄海区,凤新一路与田兴七路交叉口东南约140米,116.786762,23.453739
1893,和隆玩具厂,"116.779742,23.466647",公司企业;工厂;工厂,澄海区,东湖大道工业区,116.779742,23.466647
1894,宝格乐玩具厂,"116.794555,23.462475",公司企业;工厂;工厂,澄海区,凤新一路外铺桥头联泰织造厂隔壁7楼厂,116.794555,23.462475
1895,嘉鑫玩具厂,"116.804235,23.439023",公司企业;工厂;工厂,澄海区,莱美工业区兴业南路,116.804235,23.439023
1896,美迪纸品厂,"116.816807,23.537173",公司企业;工厂;工厂,澄海区,溪南镇外蚁幼儿园东200米,116.816807,23.537173
1897,美博揩玩具厂,"116.767704,23.489816",公司企业;工厂;工厂,澄海区,华富小学附近,116.767704,23.489816
1898,夏之星玩具厂,"116.721949,23.495476",公司企业;工厂;工厂,澄海区,X051(澄海公路)澄海区上华工业区兴业西二路附近,116.721949,23.495476
1899,俊明吹瓶厂,"116.781119,23.454386",公司企业;工厂;工厂,澄海区,港口红旗路南一巷4横1号,116.781119,23.454386
1900,成记玩具礼品贸易有限公司,"116.770149,23.471825",公司企业;公司;商业贸易|购物服务;专卖店;儿童用品店|公司企业;工厂;工厂,澄海区,振兴工业区直一路4号对面,116.770149,23.471825
1901,永乐五金玩具厂,"116.739537,23.482957",公司企业;工厂;工厂,澄海区,051县道北100米,116.739537,23.482957
1902,亿图玩具厂,"116.758203,23.501070",公司企业;工厂;工厂,澄海区,北陇千树园勇峰超市对面,116.758203,23.50107
1903,帆发玩具厂,"116.804833,23.571145",公司企业;工厂;工厂,澄海区,莲华镇东光村上祖祠脚4号之2号,116.804833,23.571145
1904,豪源祥毛织厂,"116.782621,23.451968",公司企业;工厂;工厂,澄海区,定安路13号,116.782621,23.451968
1905,汕头市振廷玩具厂,"116.776891,23.491026",公司企业;工厂;工厂,澄海区,莲下镇老国道西三路中段,116.776891,23.491026
1906,新达泓玩具厂,"116.799564,23.457324",公司企业;工厂;工厂,澄海区,信东路外埔经济开发区附近,116.799564,23.457324
1907,凯登玩具厂,"116.731842,23.474053",公司企业;工厂;工厂,澄海区,澄海区工业区冠兴路20号华迪隆内,116.731842,23.474053
1908,海弟注塑机加工厂,"116.809506,23.479121",公司企业;工厂;工厂,澄海区,莲下镇北湾村文明路57号,116.809506,23.479121
1909,汕头市火达玩具有限公司,"116.770091,23.447879",公司企业;工厂;工厂,澄海区,美埭洲园美江路东三巷1号第二层,116.770091,23.447879
1910,联成纸箱厂,"116.820390,23.480369",公司企业;工厂;工厂,澄海区,凤南路东,116.82039,23.480369
1911,奇美玩具厂,"116.759086,23.496648",公司企业;工厂;工厂,澄海区,登峰路,116.759086,23.496648
1912,高丰玩具厂,"116.716625,23.508390",公司企业;工厂;工厂,澄海区,上华镇菊池村村牌左转20米,116.716625,23.50839
1913,锦盛玩具,"116.748283,23.495469",公司企业;工厂;工厂,澄海区,广益街道登峰路尾龙坑工业区9号,116.748283,23.495469
1914,陈厝洲纸类厂(建设中),"116.839959,23.464387",公司企业;工厂;工厂,澄海区,莲下镇湾头鸿利工业区,116.839959,23.464387
1915,远胜玩具厂,"116.779249,23.457969",公司企业;工厂;工厂,澄海区,外环南路与红旗北路交叉口北200米,116.779249,23.457969
1916,汕头市澄海区盛达玩具厂,"116.797521,23.441087",公司企业;工厂;工厂,澄海区,莱美路中段南门码头下工业区4巷31号,116.797521,23.441087
1917,广利纸厂,"116.783284,23.519425",公司企业;工厂;工厂|公司企业;公司;公司,澄海区,莲上镇竹林工业区,116.783284,23.519425
1918,汕头市澄海区浩源礼品厂,"116.735006,23.467289",公司企业;工厂;工厂,澄海区,澄华街道上窖工业区,116.735006,23.467289
1919,汕头市澄海区海裕玩具厂,"116.748522,23.472531",公司企业;工厂;工厂,澄海区,广益街道德政路南顺发路东第2号,116.748522,23.472531
1920,汕头市澄海区恒乐玩具厂,"116.759247,23.483582",公司企业;工厂;工厂,澄海区,广益街道华富管区华春园66栋2层,116.759247,23.483582
1921,汕头市澄海区创优玩具厂,"116.793873,23.456844",公司企业;工厂;工厂,澄海区,凤新二路信宁路段门牌3号,116.793873,23.456844
1922,吴四丰络纱厂,"116.750363,23.547043",公司企业;工厂;工厂,澄海区,松英大道西50米,116.750363,23.547043
1923,汕头市澄海区宏铎模具厂,"116.769067,23.472045",公司企业;工厂;工厂,澄海区,同益路中段华康门诊同栋,116.769067,23.472045
1924,汕头市欣媛手机配件厂,"116.832212,23.560412",公司企业;工厂;工厂,澄海区,东里镇观一工业区水仙路中段加发摩托车行后面,116.832212,23.560412
1925,广东省澄海密封件厂,"116.778269,23.458114",公司企业;工厂;工厂,澄海区,东港路澄海游泳场附近正东方向130米,116.778269,23.458114
1926,汕头市澄海区连信工艺厂,"116.818048,23.566548",公司企业;工厂;工厂,澄海区,东里镇月窟工业区,116.818048,23.566548
1927,汕头市澄海区乐迪玩具厂,"116.790049,23.454040",公司企业;工厂;工厂,澄海区,凤新二路大地塑胶厂后2巷,116.790049,23.45404
1928,澄海春源副食品厂,"116.729985,23.564109",公司企业;工厂;工厂,澄海区,前埔联侨大道,116.729985,23.564109
1929,汕头市澄海区瑞鹏玩具厂,"116.758800,23.501251",公司企业;工厂;工厂,澄海区,北陇集贸市场西侧约160米,116.7588,23.501251
1930,旭源食品厂,"116.803702,23.567826",公司企业;工厂;工厂,澄海区,溪西工业区北溪洲公园旁,116.803702,23.567826
1931,澄海市新兴石材厂,"116.763467,23.570350",公司企业;工厂;工厂,澄海区,隆都镇055县道上西路段,116.763467,23.57035
1932,汕头市澄海区广艺饰品厂,"116.777871,23.474294",公司企业;工厂;工厂,澄海区,广益街道美新路十五巷1号,116.777871,23.474294
1933,大明塑料制品厂,"116.752314,23.476354",购物服务;专卖店;儿童用品店|公司企业;工厂;工厂,澄海区,玉潭路西侧龙田工业区,116.752314,23.476354
1934,汕头市澄海区鑫宇玩具厂,"116.814649,23.472003",公司企业;工厂;工厂,澄海区,莲下镇湾头文化路8号,116.814649,23.472003
1935,佳音电子配件厂,"116.835319,23.562798",公司企业;工厂;工厂,澄海区,东里镇樟林南社月丁元工业区3区6号,116.835319,23.562798
1936,汕头市澄海区优捷玩具厂,"116.797484,23.488563",公司企业;工厂;工厂,澄海区,上新东路,116.797484,23.488563
1937,亮亮玩具,"116.796627,23.503502",公司企业;公司;公司|公司企业;工厂;工厂,澄海区,莲下镇槐泽水电工业区北路2号,116.796627,23.503502
1938,汕头市澄海区颖发玩具厂,"116.727821,23.511587",公司企业;工厂;工厂,澄海区,G15(沈海高速),116.727821,23.511587
1939,汕头市澄海区洽发印刷厂,"116.816590,23.475582",公司企业;工厂;工厂,澄海区,金成路与凤南路交叉路口东南侧(亚喜包装南侧),116.81659,23.475582
1940,汕头市澄海区逸丰玩具厂,"116.755739,23.522052",公司企业;工厂;工厂,澄海区,莲下镇程洋冈村(佳奇超市对面),116.755739,23.522052
1941,通用印刷厂,"116.816931,23.562394",公司企业;工厂;工厂,澄海区,文化路10幢附近,116.816931,23.562394
1942,美展玩具厂,"116.836229,23.557878",公司企业;工厂;工厂,澄海区,东里镇工业区博达嘉后面,116.836229,23.557878
1943,云英冰厂,"116.833351,23.532808",公司企业;工厂;工厂,澄海区,溪南镇云英村,116.833351,23.532808
1944,汕头市澄海区文艺玩具厂,"116.801892,23.531946",公司企业;工厂;工厂,澄海区,福昆线下岱美学校西北侧约240米,116.801892,23.531946
